"chamber","district_number","n_white","n_hispanic","n_black","n_asian","n_native","n_pacific","n_total_demo","pct_white","pct_hispanic","pct_black","pct_asian","pct_napi","source_demo","year_demo","avg_pct_D","avg_pct_R","avg_party_lean","avg_party_lean_points_abs","avg_party_lean_points_R","pct_D_20_PRES","pct_D_22_SEN","pct_D_22_GOV","pct_D_24_PRES","pct_D_24_SEN","pct_R_20_PRES","pct_R_22_SEN","pct_R_22_GOV","pct_R_24_PRES","pct_R_24_SEN","incumb_people_id","rank_partisan_dist_R","rank_partisan_dist_D"
"House",21,73630,16114,40582,3850,1554,60,136107,0.540971441586399,0.118392147354655,0.298162475111493,0.0282865686555431,0.0118583173532588,"CVAP",24,0.595755943817724,0.387344052871556,"D",20.8,-20.8,0.644223000269324,0.590515675421537,0.577172613966194,0.5973347532632,0.592157091588131,0.340348582201531,0.396234479516167,0.412903363496671,0.38317958754875,0.387170659119423,21887,103,18
"House",22,113585,15796,13553,8433,1270,14,152686,0.7439123429784,0.103454147728017,0.0887638683310847,0.0552309969479848,0.00840941540154304,"CVAP",24,0.451471908380971,0.534238732832107,"R",8.3,8.3,0.487438685862676,0.440751348831013,0.433389634397734,0.460997326023826,0.445585934083023,0.498224004298208,0.548031705854926,0.55990743573034,0.522795886485399,0.535976362417021,1637,72,49
"House",23,135600,10519,4530,2286,1762,60,155379,0.87270480566872,0.0676989812008058,0.0291545189504373,0.0147124128743266,0.0117261663416549,"CVAP",24,0.27197439085181,0.715291762575065,"R",44.3,44.3,0.291898774470794,0.260014095409749,0.251703975365879,0.267283504154392,0.287524191814207,0.697999269738136,0.72733469665985,0.742529610536392,0.723543316809851,0.690631495950111,1634,9,112
"House",24,106464,23013,15131,2897,837,162,148773,0.715613720231494,0.154685325966405,0.101705282544548,0.0194726193596956,0.0067149281119558,"CVAP",24,0.347890529986942,0.640986880084212,"R",29.3,29.3,0.378890323630189,0.331672701324101,0.314465989941524,0.354791122470073,0.35834564254062,0.610993055626163,0.659328170838069,0.679937167522473,0.634694529532257,0.62519655024539,1670,32,89
"House",25,90721,30506,17279,5241,872,28,144970,0.625791543077878,0.210429744084983,0.119190177278058,0.0361523073739394,0.00620818100296613,"CVAP",24,0.399738005328116,0.588506006276186,"R",18.9,18.9,0.436076076076076,0.381473172555618,0.363642426505896,0.411223008528398,0.40629230868416,0.554344344344344,0.609139224955265,0.630315317718615,0.577780802032299,0.575867817309375,12372,49,72
"House",26,113182,14369,16374,2189,1408,297,147832,0.765612316683803,0.0971981708966935,0.1107608636831,0.0148073488825153,0.011533362194924,"CVAP",24,0.344141122102778,0.643305275611213,"R",29.9,29.9,0.374651985514224,0.329859730430133,0.312072674458436,0.350656204568538,0.353595180820312,0.616545602980888,0.660871234454484,0.681528575147637,0.6386294385916,0.625563484202228,1687,29,92
"House",27,116486,21441,8938,2808,1179,5,151036,0.771246590216902,0.141959532826611,0.0591779443311528,0.018591594057046,0.00783919065653222,"CVAP",24,0.306563486233809,0.680771660812657,"R",37.4,37.4,0.335457932928025,0.293138704906437,0.274700435380091,0.309428477659525,0.31978397358829,0.654265542263189,0.696508263134204,0.719443124462196,0.679984996952506,0.659367187649091,15751,17,104
"House",28,112719,10012,26807,3268,1172,116,154385,0.730116267772128,0.0648508598633287,0.173637335233345,0.0211678595718496,0.00834277941509862,"CVAP",24,0.411300814552022,0.57521712688704,"R",16.4,16.4,0.45636941692132,0.398258414402326,0.378017469929953,0.413951178120182,0.420163946658707,0.531376362008828,0.591370345521637,0.614489437111043,0.573931309953744,0.559550585752204,25383,54,67
"House",29,84492,36354,14060,2129,731,110,138002,0.612251996347879,0.263430964768627,0.101882581411864,0.0154273126476428,0.00609411457804959,"CVAP",24,0.411927929858086,0.573655124294623,"R",16.2,16.2,0.457673598641899,0.40299858647142,0.380897966957101,0.413531313874139,0.418739079310307,0.529670377504271,0.586423772691898,0.611420590709264,0.573729006023771,0.558809631086739,1690,55,66
"House",30,131309,8766,8328,2155,1326,61,152130,0.863136790902518,0.057621770853875,0.0547426543088148,0.0141655163347137,0.00911720239269046,"CVAP",24,0.341948275583414,0.644794268573654,"R",30.3,30.3,0.368756699303723,0.336837354048629,0.318712860718056,0.340229802770519,0.351924524244705,0.619911906970879,0.653054437040469,0.675665097081045,0.647564162222143,0.626984553632226,15741,28,93
